report_date,client_id,target,col1,col3,col5,col25,col29,col33,col45,col47,col65,col101,col109,col121,col177,col197,col217,col229,col245,col261,col277,col285,col305,col317,col357,col365,col385,col397,col405,col425,col437,col445,col473,col493,col617,col633,col641,col661,col673,col681,col693,col701,col713,col733,col741,col761,col801,col809,col817,col825,col833,col845,col853,col865,col873,col885,col893,col905,col913,col933,col945,col953,col965,col973,col993,col1013,col1025,col1077,col1097,col1105,col1117,col1149,col1165,col1181,col1189,col1193,col1201,col1209,col1221,col1253,col1281,col1289,col1309,col1330,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1381,col1389,col1409,col1421,col1429,col1441,col1453,col1487,col1661,col1682,col1706,col1708,col1778,col1807,col1822,col1823,col1895,col1919,col1977,col1999,col2047,col2049,col2052,col2071,col2143,col2167,col2199,col2271,col2273,col2295,col2343,col2345,col2348,col2463,col2543,col2567,col2575,col2590,col2591,col2663
2022-08-01,3955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,5451754.71,8.0,5.857142857142857,163924.0,1.0,,37.96,232.0,4920000.0,360.0,360.0,360.0,6000000.0,0.2569190620677391
2022-11-01,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4996874.61,7.0,7.0,142646.0,1.0,,35.53,0.0,4196874.0,360.0,,360.0,5455936.0,0.2562613816564786
2023-01-01,3958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,227103.36,27.0,27.0,161815.0,2.0,,2.0,636.0,,,,,,0.2562613816564786
2022-06-01,3959,0,,,,,,,,,,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,5749944.0,5749944.0,5993485.0,165800.0,165800.0,17666.0,17666.0,34.68,1.0,,9.0,120192.0,1711843200.0,16.0,,,,,,,30.0,30.0,7127664.0,,6870077.5,2138299.0,1297798.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,2.0,2.0,2.0,9.0,165800.0,1.0,,,34.68,1.62,0.0,10000.0,9.0,9.0,165800.0,1.0,,34.68,1.0,5631505.0,240.0,240.0,240.0,,0.2572174233749946
2022-03-01,2030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8522177.74,8.0,8.0,139868.0,2.0,,2.0,166.0,6956879.0,240.0,240.0,240.0,6817741.0,0.2573476190144638
2023-01-01,3962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,3.0,328517.0,2.0,,2.0,43.3,,0.0,12411486.69,4.0,2.5,328517.0,2.0,,2.0,192.0,10200000.0,360.0,330.0,330.0,10200000.0,0.2580071201006573
2022-06-01,1316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,6069378.91,11.0,8.0,176618.0,1.0,,38.53,241.0,4070000.0,324.0,312.0,312.0,4070000.0,0.2562613816564786
2022-08-01,3222,0,,,,,,,0.0,,,-4.0,-4.0,0.0714285714285714,,,,,0.8,0.4,3.0,1.8,1.8,60.0,5.0,2.4,13.0,8050158.0,7246774.2,11181008.4,147.0,51.8,55.7483,37.6171,0.0714285714285714,7559968.0,7559968.0,7960218.0,119563.0,119563.0,25339.0,25339.0,63.23,3.0,3.0,2.0,144639.0,1719705600.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,1.0,1.0,6.75,403356.0,2.0,,1.5,39.4,,2.0,9917647.92,5.0,5.0,403356.0,1.0,,1.25,0.0,,,,,,0.26741640003223
2022-05-01,2040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,7828896.63,9.0,9.0,116507.0,3.0,,3.0,548.0,,,,,,0.2569190620677391
2021-12-01,3224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,16558148.82,18.0,18.0,409613.0,1.0,,39.8,103.0,,,,,,0.2562613816564786
2023-02-01,1702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,3315597.42,21.0,21.0,97146.13,1.0,,34.13,1755.0,,,,,,0.2562613816564786
2022-12-01,1322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,0.0,15.0,167677.0,1.0,,,35.27,1.33,0.0,6536288.91,16.0,14.8,167677.0,1.0,,35.27,156.0,5950000.0,420.0,420.0,420.0,5555000.0,0.2585078115133585
2023-02-01,506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,7795774.19,3.0,3.0,161343.0,2.0,,2.0,792.0,,,,,,0.2569190620677391
2022-07-01,2368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4464600.64,7.0,7.0,181601.0,1.0,,26.14,632.0,,,,,,0.2562613816564786
2021-11-01,941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,6062144.09,30.0,30.0,162773.0,1.0,,38.84,390.0,,,,,,0.2562613816564786
2023-01-01,1715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,3495508.25,3.0,2.375,91815.0,1.0,,38.46,898.0,,,,,,0.2562613816564786
2022-01-01,3968,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,8812620.55,9.0,9.0,158295.0,2.0,,2.0,108.0,4300000.0,240.0,240.0,240.0,5590000.0,0.2562613816564786
2022-02-01,3968,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8812620.55,9.0,9.0,158295.0,2.0,,2.0,143.0,4300000.0,240.0,240.0,240.0,5590000.0,0.2562613816564786
2022-12-01,512,0,,,,,,,,,,,,,,0.6,,,0.25,0.125,1.0,0.875,1.25,35.93,10.0,3.625,19.75,7184174.0,6001797.75,10630802.0,498.0,212.0,42.4411,19.2632,,7666887.0,7666887.0,7184174.0,213384.0,213384.0,24538.0,24538.0,35.93,1.0,,11.0,118079.0,1696032000.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,-1.0,50370.37,,,,13.5,,0.0,6546489.51,11.0,11.0,162474.0,1.0,,34.98,347.0,4900000.0,240.0,240.0,240.0,5845000.0,0.260224006864162
2022-08-01,2982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5827743.0,21.0,21.0,224472.0,1.0,,25.0,397.0,2800000.0,182.0,,182.0,5600000.0,0.2562613816564786
2021-08-01,2983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,7379906.69,6.0,6.0,134142.0,2.0,,2.0,198.0,,,,,,0.2532157349660566
2023-02-01,3970,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,27475069.89,16.0,16.0,341232.0,3.0,,3.0,507.0,,,,,,0.2562613816564786
2021-12-01,3509,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,5594467.36,9.0,9.0,162125.0,1.0,,32.47,29.0,,,,,,0.2574221369146145
2022-10-01,3971,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8279597.79,22.0,18.5,237776.0,1.0,,35.98,331.0,7904000.0,242.0,230.0,230.0,7904000.0,0.2560610222605129
2022-03-01,3972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4160878.76,19.0,19.0,197648.0,1.0,,21.53,254.0,500000.0,84.0,84.0,84.0,1000000.0,0.2572578743613984
2022-09-01,3973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,2814080.58,7.0,7.0,111847.4,1.0,,25.16,1516.0,,,,,,0.2562613816564786
2023-02-01,1340,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.3192222857334605
2022-11-01,3977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,12.0,273152.0,1.0,,,36.05,2.1,0.0,10820842.56,12.0,12.0,273152.0,1.0,,36.05,146.0,9098748.0,300.0,300.0,300.0,9098000.0,0.2573476190144638
2023-02-01,3979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,8727134.98,7.0,7.0,341633.33,2.0,,2.0,674.0,7741182.0,360.0,,360.0,10063537.0,0.2570165748042274
2021-11-01,2991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4906558.89,24.0,24.0,117409.88,1.0,,41.79,1181.0,,,,,,0.2562613816564786
2021-03-01,3986,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,7062224.67,10.0,7.5,208790.0,1.0,,37.1,26.0,4850000.0,300.0,300.0,300.0,4850000.0,0.2562613816564786
2022-10-01,3250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,10.0,178377.0,1.0,,,26.01,1.2,0.0,4629585.77,10.0,10.0,178377.0,1.0,,26.01,195.0,3000000.0,240.0,240.0,240.0,2600000.0,0.2562613816564786
2022-09-01,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,8435083.7,13.0,13.0,150432.0,2.0,,2.0,227.0,5594703.0,362.0,362.0,362.0,6640000.0,0.2585078115133585
2021-12-01,3987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,17506629.25,16.0,16.0,231966.0,3.0,,3.0,506.0,,,,,,0.2569190620677391
2021-08-01,533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,4727787.94,7.0,7.0,168928.0,1.0,,29.46,332.0,,,,,,0.2572174233749946
2023-01-01,1736,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7085137.91,26.0,26.0,264985.0,1.0,,25.27,402.0,6789347.0,242.0,,242.0,6789347.0,0.2560610222605129
2022-04-01,2396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,15912136.2,22.0,22.0,414360.0,1.0,,37.1,248.0,,,,,,0.2562613816564786
2022-11-01,2396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,15912136.2,22.0,22.0,414360.0,1.0,,37.1,465.0,,,,,,0.2562613816564786
2023-01-01,3989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,10.0,174065.0,1.0,,,40.92,0.9,0.0,8590049.52,10.0,10.0,174065.0,1.0,,40.92,143.0,7480000.0,360.0,360.0,360.0,,0.2570165748042274
2022-05-01,3004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,10023379.21,14.0,13.0,260283.0,1.0,,37.15,85.0,8500000.0,240.0,240.0,240.0,9350000.0,0.2559948438538648
2021-06-01,3261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,12364056.93,13.0,13.0,161694.0,3.0,,3.0,54.0,10615000.0,240.0,240.0,240.0,10615000.0,0.2560610222605129
2022-12-01,2401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7862983.39,10.0,10.0,159672.0,2.0,,2.0,423.0,6491000.0,240.0,,240.0,8000000.0,0.2561706434464062
2023-02-01,3991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,11.0,202554.0,1.0,,,21.68,1.36,0.0,4958976.59,11.0,11.0,202554.0,1.0,,21.68,207.0,,,,,,0.2572174233749946
2022-04-01,3993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,5702458.78,27.0,27.0,228561.0,1.0,,25.27,276.0,5609832.11,302.0,302.0,302.0,5609832.11,0.2569190620677391
2023-01-01,3994,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8015,37.9465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,16.0,220718.0,2.0,,2.0,55.18,2.93,0.0,12001645.9,16.0,16.0,220718.0,2.0,,2.0,208.0,,,,,,0.2605426460831173
2022-09-01,1364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,12.0,269338.0,1.0,,,30.02,1.45,0.0,8461666.15,13.0,12.0,269338.0,1.0,,30.02,123.0,7428000.0,240.0,240.0,240.0,7190000.0,0.2722124941679862
2022-01-01,1752,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,19957505.62,10.0,10.0,493635.0,1.0,,37.5,11.0,16276000.0,362.0,362.0,362.0,16276000.0,0.2567183659523679
2022-11-01,3997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8183925.9,9.0,5.5,249689.0,1.0,,35.58,260.0,,,,,,0.2562613816564786
2022-01-01,3536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,5339933.35,6.0,6.0,160458.0,1.0,,33.68,206.0,,,,,,0.2562613816564786
2022-03-01,3998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,11802097.3,12.0,12.0,393352.0,1.0,,30.5,217.0,,,,,,0.2562613816564786
2022-09-01,3998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,11802097.3,12.0,12.0,393352.0,1.0,,30.5,399.0,,,,,,0.2562613816564786
2022-08-01,980,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,6330145.6,14.0,14.0,209115.0,1.0,,34.68,446.0,,,,,,0.2562613816564786
2021-03-01,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,27000.0,16.0,16.0,192737.96,1.0,,32.9,0.0,2341079.0,120.0,120.0,120.0,2341079.0,0.2572174233749946
2022-08-01,987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,3504643.28,16.0,16.0,163244.0,1.0,,21.53,430.0,,,,,,0.2562613816564786
2022-11-01,3541,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5233347.03,5.0,5.0,144048.0,1.0,,36.47,0.0,4383000.0,240.0,,240.0,5000000.0,0.2562613816564786
2022-03-01,4002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,9427688.36,11.0,11.0,140631.0,2.0,,2.0,122.0,7732000.0,240.0,240.0,240.0,7732000.0,0.2559948438538648
2022-08-01,3543,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7269908.62,6.0,6.0,126894.0,2.0,,2.0,459.0,8840000.0,240.0,,240.0,8840000.0,0.2560610222605129
2022-08-01,4004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,27737562.02,18.0,18.0,343900.0,3.0,,3.0,352.0,22440000.0,240.0,,240.0,22438000.0,0.2567183659523679
2022-11-01,2744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,3855670.0,2.0,2.0,156100.0,1.0,,26.0,825.0,,,,,,0.2562613816564786
2022-09-01,1375,0,,,3921976.0,5030303.0,5030303.0,5030303.0,,,,,,0.3333333333333333,,,,,0.0206896551724137,0.6521739130434783,3.0,0.9347826086956522,2.8260869565217392,74.17,3.0,1.4782608695652173,21.108695652173918,19323956.0,6117868.695652174,18423553.173913043,11964.0,2111.804347826087,55.7386,37.6068,0.1666666666666666,14997509.0,7776479.0,7280764.166666667,398870.0,237118.0,31415.0,18925.5,42.8,1.0,0.5,8.333333333333334,108115.0,1680220800.0,11.0,7761678.0,5943168.5,2328504.0,1782951.0,180.0,180.0,15.0,15.0,7682952.0,5299358.0,25573146.666666668,8807916.0,7671944.0,4.0,4.0,3548888.5,20.0,0.1666666666666666,13.25,1296461.0,1296461.0,-2.0,0.2,,3.72,3.7200000286102295,3.72,356421.0,356421.0,-1.0,0.1428571428571428,0.0,,4.0,11.0,,,,,22.49,22.489999771118164,22.49,4091606.0,4091606.0,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,5146545.99,6.0,6.0,194550.0,1.0,,25.73,250.0,,,,,,0.2572174233749946
2022-03-01,2102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4275896.24,6.0,6.0,172183.0,1.0,,22.69,89.0,4420000.0,362.0,362.0,362.0,3420716.0,0.2562613816564786
2022-06-01,2102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4275896.24,6.0,6.0,172183.0,1.0,,22.69,180.0,4420000.0,362.0,362.0,362.0,3420716.0,0.2562613816564786
2023-01-01,996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7720626.89,30.0,30.0,155588.0,3.0,,3.0,687.0,,,,,,0.2562613816564786
2021-12-01,1381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,6504381.34,13.0,13.0,197882.0,1.0,,34.6,394.0,,,,,,0.2656630213991028
2022-03-01,3776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8980760.17,6.0,6.0,162867.0,2.0,,2.0,152.0,2700000.0,242.0,242.0,242.0,6930000.0,0.2562613816564786
